"doc_id","text"
"s1113.nmf","atendimento especializado Oi meu nome é Jonathan Boa noite Boa noite dona Célia gentileza Célia o número para qual deseja atendimento a 853296787 e 92967879 e não é não é da Oi 3296-4788 instalaram ontem só que meu filho chegou entre nós não pod"
"s1114.nmf","Boa noite na sua casa na Estrada Frei Orlando eu quero cancelar eu não posso pagar eu não recebo o meu nome paga mais em conta não seria apropriado para se ela não queria mas eu tentei colocar mais em conta não aceitaram em 64 não tem condição eu n"
"s1115.nmf","Alô atendimento Oi boa noite me chamo Juliana porque eu falo de uma gravação e duas gravações Filipe obrigado por aguardar me informa por favor os protocolos que você quer o have a degree 1710 certo 7398 essa esse período pode me informar 2017 1043 "
"s1116.nmf","atendimento especializado Oi boa noite meu nome é Vinícios com quem eu falo atendimento especializado Oi boa noite com quem eu falo Boa noite Francisco de Assis correta como posso ajudar na verdade ele não queria nem solicitar o cancelamento é que eu t"
"s1117.nmf","atendimento especializado Júnior Boa noite que eu falo Boa noite com Ronald Ronald Júnior Júnior como é que é o momento de atendimento 3286 e 08 caso o telefone cai Pode deixar que eu retorno a ligação tá Posso ligar nesse número você tá me liga"
"s1118.nmf","Boa noite com quem eu falo alô alô atendimento Oi meu nome é Jonathan Boa noite com quem eu falo "
"s1119.nmf","eu não sou especializado Oi meu nome é Jonathan Boa noite com quem eu falo obrigado por aguardar o número para o qual deseja atendimento ao (31) 13435-0300 qual motivo da ligação Por gentileza mais barato que a gente tem de r$ 30 fatura no valor 150 e"
"s111.nmf","especialista Pedro bom dia com quem eu falo é bom dia quem tá falando é porque eu tenho uma promoção aí é de fixo lá aí eu pago mais em conta aí eu renovo ela todo ano aí eu tô querendo e renovar porque ela já vai vencer agora em agosto a senh"
"s1120.nmf","quero saber se a jóia boa noite com quem falo que eu queria que você tivesse uma vaga 84 aí tem uma de 435 de 400 empinando de bicicleta 0467-704-7324 valor r$ 436,08 e 8853 já foi pago né eu quero passar momentos com todo meu amor como é que é a pr"
"s1121.nmf","atendimento especializado Oi boa noite meu nome é Vinícios com quem eu falo Boa noite Wagner Wagner 595 5777 Só um momento vou verificar caso ligação cardíaca Thorne bom Wagner verifiquei no momento só existe 10 megas disponível para instalação e"
"s1122.nmf","Simone e Simaria boa noite boa noite para minha mãe oi me informa o nome completo dele fez mesmo CPF o albismo Wilton Wilton Silva Moraes momento telefone é (79) 3236-2507 você fala docemente (99) 8120-3868 mais uma mensagem que eu faço aqui em casa co"
"s1123.nmf",""
"s1124.nmf","thalissa Samanta Boa noite com quem eu falo Boa noite Júlio era justamente para resolver o teu problema não tá aqui não tenha motivos para ligar novamente mas preciso da data de hoje foi hoje que você tá falando de minutos só tocando a musiquinha E "
"s1125.nmf","especialista Érica Boa noite com quem eu falo não entendi era assim que eu posso te ajudar com prorrogado até 29 de agosto foi prorrogado fatura prorrogação parcelamento eu queria só poderia fazer a mesma data em dia vou verificar para você tem como"
"s1126.nmf","atendimento Oi boa noite meu nome é quer dizer com quem falo mas até hoje ainda não foi você obrigado por aguardar desculpa pela demora o sistema ainda não confirmou pagamento das suas contas paguei sábado de manhã assim que a loteria abre 8 hora eu"
"s1127.nmf","atendimento personalizado Oi boa tarde boa noite meu nome é isso que eu falo Robson corretor vamos continuar com a Velox somente "
"s1128.nmf","se tivesse passado a noite com uma hora e 40 minutos tentando fazer um cancelamento e já estou com 34 protocolos atendente me atendeu ficou meia hora para fazer o que eu não sei depois me dizer cancelamento cancelamento ficou mais meia hora quando foi qu"
"s1129.nmf","tem que ver especializados telefone Boa noite com quem eu falo como é que é o nome Stefhany Stefhany Stefhany meu nome é niura eu estou desde ontem Boa noite eu estou desde ontem tentando ligar para hoje só a musiquinha sua musiquinha E ninguém me ate"
"s112.nmf","atendimento especializado Oi meu nome é Karine com quem eu falo por gentileza Fabiana Fabiana Bom dia em que posso ajudar já verifiquei que você ligou anteriormente eu sou a filha da Maria das Dores Martins Sim e eu fiz um plano aí eu fiz o plano que i"
"s1130.nmf","atendimento Oi meu nome é Rubens boa noite com quem eu falo não tô conseguindo pagar meu telefone que você tem que falar agora posso falar às vezes não é viável tá Marcos porque o plano da internet só você tem um Plano 502 valores se você for c"
"s1131.nmf","Mas você sabe se tá aí de boa noite com quem eu falo por gentileza Boa noite com Mauro Mauro Mauro mesa e 3388-7658 e que possa ajudar é porque até agora meu telefone e internet não foram desbloqueados  quero que identificou o pagamento do dia 11  t<U+FFFD>"
"s1132.nmf","regimento da Oi Valéria Boa noite com quem falo Boa noite Valéria é porque 176 e setenta e foram pagas de manhã para ser mais rápido você poderia mandar o comprovante de manhã mesmo à noite as fotos do The Sims comprovante para você com quantas ho"
"s1133.nmf","atendimento especializado Stephanie Boa noite com quem eu falo boa noite tudo que posso te dar pelo menos a gente vai tá precisando que você tá ligando mais o atendimento a pressão tá ligando mesmo Alô cara do momento só momento senão no caso o sen"
"s1134.nmf","ontem é que eu deixei atrasar minha fatura eu paguei a internet voltar hoje né e não voltou e agora eu liguei pra ele disseram que tá tudo certo com meu com meus aparelhos tudo certinho não tem nada ainda tá bloqueado a minha internet Mateus já 4834"
"s1135.nmf","você sabe que tá aí de boa noite com quem eu falo por gentileza comumente o número de atendimento a esses 3 23 08 18 que possa ajudar estava com os dados abaixo não tinha dito dito quanto tempo mais um momento por favor Oi pato fatura tanto as férias"
"s1136.nmf","Oi tudo bem Ana Paula repórter da Ana Paula Ana Paula o que que eu posso dar bem no sábado e agora tô sem internet sem telefone fixo qual o telefone que você quer qual foi o primeiro número do seu telefone e CPF Ana Paula fez um pedido de mudança de "
"s1137.nmf","Boa noite eu sou especialista José com quem eu falo alô boa noite alô alô boa noite você está ligando agora antes de você a sua o seu parcelamento e eu não consegui visualizar o porém ele vai chegar o código de barras para você no celular em 10 "
"s1138.nmf","dimensões alisado Lucas Boa noite com quem eu falo por gentileza Boa noite domingo  o número para o Qual você deseja atendimento do final 44 6006 3M  oi oi só um momento por gentileza confirma para mim o nome do titular e os três primeiros dígitos do"
"s1139.nmf","atendimento especializado Oi meu nome é Lucas com quem eu falo por favor por favor você que pode confirmar para mim o nome completo titular e três primeiros dígitos até por favor meu bem muito obrigado pela confirmação tá só mais um momento por fa"
"s113.nmf","especial que estão aí Cristiano bom dia com quem falo sim mamãe por gentileza sua ligação que a gente coloque o número de uma linha que você deseja de mim 99352-5215 chip 2 só mais um momento por gentileza machucou seu nome completo é Átila Gonç"
"s1140.nmf","atendimento especializado Patrícia boa noite com quem falo Boa noite te dou um retorno tá em que posso lhe ajudar eu quero atendimento para mim 4133-3936 no nome de Jesus que amor até 6866 DDD 41 que que tem essa linha valor de r$ 664,03 E aí pagamento"
"s1141.nmf","atendimento especializado meu nome é Lucas com quem eu falo Boa noite Fernanda que eu posso te ajudar eu Marcelo entrou em contato informando sobre o pagamento de pagamento tudo para vocês aí já consta como como se já fosse pago não gaste mais depend"
"s1142.nmf","atendimento especializado Oi meu nome é Marcos boa noite com quem eu falo o Sérgio Sérgio que que você já entrou em contato outras vezes em que eu posso te ajudar a sério eu quero ver a possibilidade de cancelamento no caso uma conta fora isso tem ma"
"s1143.nmf","atendimento personalizado da Oi boa noite meu nome é a pessoa com quem eu falo tudo bem Oi que posso ajudar mudar o meu plano só que eu paguei a minha conta do mês passado né aí agora quando eu tô ligando tá falando com a minha conta de 160 sendo qu"
"s1144.nmf","atendimento especializado Oi Pedro Boa tarde com quem eu falo escova Pedro Oi em que eu possa está te avisando que o rapaz está ligando para você está fazendo o cancelamento pode tirar uma taxa do boleto qual que é essa taça a minha internet é loucu"
"s1145.nmf","entendimento Oi Heloísa Boa noite com quem eu falo Boa Noite com Johnny Johnny atendimento na 040 com a sua solicitação  Oi qual a sua solicitação não onde é o que que acontece quando eu queria sua solicitação enviei algumas amigas ficou no pensam"
"s1146.nmf","ela me fez esquecer que você já ligou mais de uma vez em que eu posso ajudar eu não consigo fazer ligação nem tá 9000 e nem para fixo para fixo local para fazer ligação ou só recebo referente a linha 33335-2737 que eu tô confirmado caso a ligaç<U+FFFD>"
"s1147.nmf","atendimento personalizado Boa noite eu sou Jackson eu falo com Bruno quebrou na sua ligação caiu te retorno mesmo número você deseja atendimento fixo 21360-1475 mesmo Ok espero ligação retorna em 3 segundos e a conta não entendi a sua pergunta eu qu"
"s1148.nmf","atendimento especializado Oi meu nome é Lucas com quem eu falo que já nem sei que você pode me ajudar com do tempo 5 horas da tarde cada um colega de vocês me fala uma coisa até agora ninguém resolveu nada eu preciso do cancelamento dessa linha telef"
"s1149.nmf","atendimento especializado Oi meu nome é Rodrigo Boa noite com quem eu falo valor suporte com visita bom Cancelar esse suporte nós não cancelamos entendeu agora a gente retira o valor e você liga lá nele se cancela entendeu então serviço terceirizado"
"s114.nmf","essencialista Jonas bom dia com quem eu falo oi Luís tudo bom ligação caiu na tá em que eu posso ajudar tudo isso certo instalação do fixo da Velox número 3037 36427-211 são momento por favor que eu vou verificar para você tá localidade Rio de Ja"
"s1150.nmf","especializado e Warley Boa noite com quem eu falo que eu peguei meu telefone sexta-feira agora 3:30 e nove Oi Conta Total às vezes da senhora tá bloqueado para que tem o pagamento de qual das duas contas 5589 R16 de nada nem quero ler uma conta que tem a"
"s1151.nmf","Boa noite meu nome é tudo que eu tenho falo olha que a internet tá quente tá quente que eu estou pedindo agora não há conexão com o meu roteador porque não está funcionando direito tá ligado na mente mal e eu não fiz bloqueio do meu aparelho Resi"
"s1152.nmf","atendimento especializado Patrícia boa noite com quem falo é Patrícia Adilson né OK Adilson Sale Formar em que se a ligação cair eu te dou um retorno tá bom em que posso te ajudar na internet aí qual que é o número da linha fixa só tá tendo alg"
"s1153.nmf","Boa noite Boa noite Tânia eu liguei hoje mais cedo conversei com a menina que eu cheguei do serviço estou sem internet ela falou comigo assim que teve um bloqueio eu falei com ela que eu paguei ontem o parcelamento r$ 100,09 ela falou comigo assim que es"
"s1154.nmf","atendimento especializado Oi meu nome é Lucas como falo oi boa noite com Solange meu querido é porque eu queria porque a conta do meu telefone tá muito alto eu gostaria de me ajudar a colocar o plano mais baixo em si mesmo mas a única que está muito a"
